station,time_min,amplitude_mean,amplitude_std,amplitude_max,amplitude_min,amplitude_count,channel
CRA,2023-06-28 08:33:00+00:00,6.19026,92.51662,258.545652,-276.182113,180,HHE
CRA,2023-06-28 08:34:00+00:00,-8.640495,96.189091,230.434114,-315.604605,180,HHE
CRA,2023-06-28 08:35:00+00:00,2.364196,88.465047,263.580295,-240.810037,180,HHE
CRA,2023-06-28 08:36:00+00:00,-5.203395,95.128444,286.939862,-269.127568,180,HHE
CRA,2023-06-28 08:37:00+00:00,-14.618125,110.759487,264.950357,-304.224114,180,HHE
CRA,2023-06-28 08:38:00+00:00,0.282133,98.410129,392.627336,-259.7024,180,HHE
CRA,2023-06-28 08:39:00+00:00,-1.592324,82.244212,278.057293,-287.288939,180,HHE
CRA,2023-06-28 08:40:00+00:00,7.618933,88.073297,298.932099,-242.272744,180,HHE
CRA,2023-06-28 08:41:00+00:00,7.945956,98.631128,238.54512,-296.768846,180,HHE
CRA,2023-06-28 08:42:00+00:00,-6.496675,97.542546,266.271185,-285.745378,180,HHE
CRA,2023-06-28 08:43:00+00:00,9.428805,102.145916,280.047457,-338.018897,180,HHE
CRA,2023-06-28 08:44:00+00:00,-6.476084,94.131111,253.005631,-286.194796,180,HHE
CRA,2023-06-28 08:45:00+00:00,10.512066,93.375406,351.847156,-345.17417,180,HHE
CRA,2023-06-28 08:46:00+00:00,1.101537,91.972054,291.561743,-212.376577,180,HHE
CRA,2023-06-28 08:47:00+00:00,3.666865,84.747751,245.035822,-250.486499,180,HHE
CRA,2023-06-28 08:48:00+00:00,-8.940065,91.305521,318.838558,-257.187168,180,HHE
CRA,2023-06-28 08:49:00+00:00,12.413664,90.437167,354.205274,-345.110362,180,HHE
CRA,2023-06-28 08:50:00+00:00,10.861163,97.892411,270.694719,-243.299312,180,HHE
CRA,2023-06-28 08:51:00+00:00,-1.628138,105.654792,343.052086,-343.052156,180,HHE
CRA,2023-06-28 08:52:00+00:00,-6.94648,89.512941,260.064466,-286.01074,180,HHE
CRA,2023-06-28 08:53:00+00:00,-3.637887,89.279129,244.811096,-267.296488,180,HHE
CRA,2023-06-28 08:54:00+00:00,-12.590719,85.258475,235.582718,-241.673225,180,HHE
CRA,2023-06-28 08:55:00+00:00,-0.113197,96.522953,244.492068,-287.14496,180,HHE
CRA,2023-06-28 08:56:00+00:00,-0.819811,91.280997,254.954883,-279.565935,180,HHE
CRA,2023-06-28 08:57:00+00:00,-8.428447,95.595584,214.149262,-256.587361,180,HHE
CRA,2023-06-28 08:58:00+00:00,-1.697921,89.56858,321.154523,-209.001994,180,HHE
CRA,2023-06-28 08:59:00+00:00,-2.672347,94.76905,305.355252,-254.538455,180,HHE
CRA,2023-06-28 09:00:00+00:00,17.893886,89.658903,266.793087,-228.340032,180,HHE
CRA,2023-06-28 09:01:00+00:00,-15.460306,86.76898,199.581962,-271.16196,180,HHE
CRA,2023-06-28 09:02:00+00:00,7.445815,88.73667,387.922789,-252.99193,180,HHE
CRA,2023-06-28 09:03:00+00:00,2.68082,87.034768,291.007379,-224.739335,180,HHE
CRA,2023-06-28 09:04:00+00:00,1.20952,91.088502,218.914451,-244.930716,180,HHE
CRA,2023-06-28 09:05:00+00:00,-0.628017,95.653634,276.532242,-301.645719,180,HHE
CRA,2023-06-28 09:06:00+00:00,2.435867,83.017821,353.391901,-289.22859,180,HHE
CRA,2023-06-28 09:07:00+00:00,7.731407,90.509249,245.063276,-342.251691,180,HHE
CRA,2023-06-28 09:08:00+00:00,3.774681,97.850195,303.608753,-278.594003,180,HHE
CRA,2023-06-28 09:09:00+00:00,2.524112,91.569302,241.150393,-257.623404,180,HHE
CRA,2023-06-28 09:10:00+00:00,-1.600554,97.129547,315.209634,-375.404898,180,HHE
CRA,2023-06-28 09:11:00+00:00,5.809133,100.943016,360.87857,-242.887103,180,HHE
CRA,2023-06-28 09:12:00+00:00,2.039526,78.15389,199.63068,-234.045669,180,HHE
CRA,2023-06-28 09:13:00+00:00,4.036916,95.000453,231.681608,-315.22107,180,HHE
CRA,2023-06-28 09:14:00+00:00,-6.491014,100.999599,289.683006,-319.628851,180,HHE
CRA,2023-06-28 09:15:00+00:00,7.059496,83.659399,310.776393,-238.284644,180,HHE
CRA,2023-06-28 09:16:00+00:00,-4.196371,89.847742,242.180813,-331.459263,180,HHE
CRA,2023-06-28 09:17:00+00:00,-6.355417,84.938084,200.14936,-282.534475,180,HHE
CRA,2023-06-28 09:18:00+00:00,1.865101,95.779653,248.051627,-369.399085,180,HHE
CRA,2023-06-28 09:19:00+00:00,3.559436,93.872602,282.776002,-263.440214,180,HHE
CRA,2023-06-28 09:20:00+00:00,-9.278963,101.285155,291.415667,-269.979709,180,HHE
CRA,2023-06-28 09:21:00+00:00,1.019428,101.302176,263.374105,-360.933757,180,HHE
CRA,2023-06-28 09:22:00+00:00,13.851811,91.196128,272.336022,-264.518226,180,HHE
CRA,2023-06-28 09:23:00+00:00,-6.350449,116.505237,313.291565,-326.487469,180,HHE
CRA,2023-06-28 09:24:00+00:00,-11.734514,103.366639,375.560153,-309.657478,180,HHE
CRA,2023-06-28 09:25:00+00:00,-1.098432,95.592448,207.001385,-244.773974,180,HHE
CRA,2023-06-28 09:26:00+00:00,2.297886,85.885329,215.874294,-204.883193,180,HHE
CRA,2023-06-28 09:27:00+00:00,6.321721,98.355432,306.224142,-218.196176,180,HHE
CRA,2023-06-28 09:28:00+00:00,-7.992623,92.636359,187.022087,-307.571288,180,HHE
CRA,2023-06-28 09:29:00+00:00,-0.983025,94.385141,255.839964,-250.832727,180,HHE
CRA,2023-06-28 09:30:00+00:00,2.672813,90.446349,234.696777,-280.710705,180,HHE
CRA,2023-06-28 09:31:00+00:00,-1.346352,82.672874,207.502914,-299.286027,180,HHE
CRA,2023-06-28 09:32:00+00:00,8.388636,91.931944,312.891556,-199.083906,180,HHE
CRA,2023-06-28 09:33:00+00:00,-0.276232,91.320927,234.912803,-330.467688,180,HHE
CRA,2023-06-28 09:34:00+00:00,3.003807,87.727255,266.549741,-217.391698,180,HHE
CRA,2023-06-28 09:35:00+00:00,-7.372898,101.881421,263.5196,-423.583805,180,HHE
CRA,2023-06-28 09:36:00+00:00,5.139895,97.403935,312.698755,-270.771,180,HHE
CRA,2023-06-28 09:37:00+00:00,-4.248025,100.20579,254.280778,-282.533702,180,HHE
CRA,2023-06-28 09:38:00+00:00,-0.397924,85.468856,257.602079,-261.410489,180,HHE
CRA,2023-06-28 09:39:00+00:00,4.359017,95.86001,318.735495,-309.309562,180,HHE
CRA,2023-06-28 09:40:00+00:00,3.707312,96.640668,247.599999,-231.292934,180,HHE
CRA,2023-06-28 09:41:00+00:00,-2.531527,84.028677,215.069226,-230.554569,180,HHE
CRA,2023-06-28 09:42:00+00:00,5.154129,99.252472,418.34786,-257.753649,180,HHE
CRA,2023-06-28 09:43:00+00:00,-9.179065,93.615443,338.316282,-239.889615,180,HHE
CRA,2023-06-28 09:44:00+00:00,-1.337285,93.276188,267.676939,-251.24358,180,HHE
CRA,2023-06-28 09:45:00+00:00,-0.005618,107.123694,320.75656,-271.111233,180,HHE
CRA,2023-06-28 09:46:00+00:00,-1.490597,93.254695,252.225053,-329.417866,180,HHE
CRA,2023-06-28 09:47:00+00:00,-3.615837,85.169533,272.130271,-248.466271,180,HHE
CRA,2023-06-28 09:48:00+00:00,-9.427287,90.531458,224.662411,-289.089097,180,HHE
CRA,2023-06-28 09:49:00+00:00,-2.582924,98.128035,269.477989,-267.513088,180,HHE
CRA,2023-06-28 09:50:00+00:00,10.630768,100.701077,397.654723,-194.758326,180,HHE
CRA,2023-06-28 09:51:00+00:00,4.541761,97.590193,291.088127,-246.236188,180,HHE
CRA,2023-06-28 09:52:00+00:00,-10.019992,94.193908,307.477854,-272.946292,180,HHE
CRA,2023-06-28 09:53:00+00:00,-11.223957,98.065536,218.819042,-293.268377,180,HHE
CRA,2023-06-28 09:54:00+00:00,4.559122,93.345869,268.350588,-264.741382,180,HHE
CRA,2023-06-28 09:55:00+00:00,6.666673,97.239165,471.519418,-306.231803,180,HHE
CRA,2023-06-28 09:56:00+00:00,-0.758808,102.036974,352.735326,-251.74406,180,HHE
CRA,2023-06-28 09:57:00+00:00,-3.579032,112.215718,283.653846,-338.768763,180,HHE
CRA,2023-06-28 09:58:00+00:00,-6.781686,92.385295,352.857826,-296.988075,180,HHE
CRA,2023-06-28 09:59:00+00:00,-9.19358,103.706996,366.142249,-332.319251,180,HHE
CRA,2023-06-28 10:00:00+00:00,13.407199,88.685079,250.259018,-276.236766,180,HHE
CRA,2023-06-28 10:01:00+00:00,13.758368,81.995712,258.849273,-169.945306,180,HHE
CRA,2023-06-28 10:02:00+00:00,-10.402824,90.309382,221.919342,-254.038862,180,HHE
CRA,2023-06-28 10:03:00+00:00,-2.367296,90.727863,224.548908,-266.786968,180,HHE
CRA,2023-06-28 10:04:00+00:00,13.265673,95.242272,375.622573,-202.123908,180,HHE
CRA,2023-06-28 10:05:00+00:00,9.484995,90.645812,288.350019,-247.337999,180,HHE
CRA,2023-06-28 10:06:00+00:00,-1.162792,79.480852,233.179086,-202.488344,180,HHE
CRA,2023-06-28 10:07:00+00:00,-5.703822,84.195014,277.101891,-272.399921,180,HHE
CRA,2023-06-28 10:08:00+00:00,12.055012,87.586882,296.296427,-270.979775,180,HHE
CRA,2023-06-28 10:09:00+00:00,-1.720506,93.967644,236.849648,-276.359223,180,HHE
CRA,2023-06-28 10:10:00+00:00,7.137623,81.61792,306.760288,-329.451053,180,HHE
CRA,2023-06-28 10:11:00+00:00,-3.304623,85.57292,262.22288,-258.215853,180,HHE
CRA,2023-06-28 10:12:00+00:00,-6.317335,91.090711,256.048782,-243.894871,180,HHE
CRA,2023-06-28 10:13:00+00:00,-3.139323,83.493516,197.235369,-225.951365,180,HHE
CRA,2023-06-28 10:14:00+00:00,8.052368,90.049416,279.166187,-215.763073,180,HHE
CRA,2023-06-28 10:15:00+00:00,9.912138,89.571184,263.727773,-250.684632,180,HHE
CRA,2023-06-28 10:16:00+00:00,2.709576,92.055888,316.822515,-257.779561,180,HHE
CRA,2023-06-28 10:17:00+00:00,4.62652,102.896012,260.793431,-287.356943,180,HHE
CRA,2023-06-28 10:18:00+00:00,-15.025236,90.613357,246.250269,-320.862358,180,HHE
CRA,2023-06-28 10:19:00+00:00,6.150931,87.071339,240.172727,-245.818604,180,HHE
CRA,2023-06-28 10:20:00+00:00,-8.031364,86.515265,242.199756,-279.585359,180,HHE
CRA,2023-06-28 10:21:00+00:00,-6.341032,98.07145,250.541648,-343.830425,180,HHE
CRA,2023-06-28 10:22:00+00:00,-10.589253,92.935739,268.385438,-266.936461,180,HHE
CRA,2023-06-28 10:23:00+00:00,4.873931,94.195884,321.073478,-255.453602,180,HHE
CRA,2023-06-28 10:24:00+00:00,4.287142,92.329244,259.341539,-274.742728,180,HHE
CRA,2023-06-28 10:25:00+00:00,16.278658,99.271327,337.428224,-285.215832,180,HHE
CRA,2023-06-28 10:26:00+00:00,2.563166,86.94044,299.833117,-360.532693,180,HHE
CRA,2023-06-28 10:27:00+00:00,1.674292,104.370781,356.725234,-244.724858,180,HHE
CRA,2023-06-28 10:28:00+00:00,0.167849,88.946283,203.008874,-210.641615,180,HHE
CRA,2023-06-28 10:29:00+00:00,-1.411336,93.908405,368.423079,-299.777827,180,HHE
CRA,2023-06-28 10:30:00+00:00,-0.806906,91.153367,304.842223,-274.596877,180,HHE
CRA,2023-06-28 10:31:00+00:00,-4.54995,83.826578,218.714084,-325.13964,180,HHE
CRA,2023-06-28 10:32:00+00:00,-12.509389,91.162156,262.306048,-247.846486,180,HHE
CRA,2023-06-28 10:33:00+00:00,-2.083899,88.363849,282.421234,-256.895785,180,HHE
CRA,2023-06-28 10:34:00+00:00,-0.448694,92.656113,254.62436,-337.039229,180,HHE
CRA,2023-06-28 10:35:00+00:00,2.590896,80.936463,274.166923,-257.075998,180,HHE
CRA,2023-06-28 10:36:00+00:00,6.904262,82.722558,280.578223,-282.606306,180,HHE
CRA,2023-06-28 10:37:00+00:00,5.016026,87.752178,312.6914,-270.90832,180,HHE
CRA,2023-06-28 10:38:00+00:00,3.441144,96.459165,265.536508,-242.998654,180,HHE
CRA,2023-06-28 10:39:00+00:00,-8.93012,106.384768,334.612854,-418.5734,180,HHE
CRA,2023-06-28 10:40:00+00:00,0.780466,95.65251,271.239533,-254.493243,180,HHE
CRA,2023-06-28 10:41:00+00:00,0.173186,89.42019,286.85076,-209.474578,180,HHE
CRA,2023-06-28 10:42:00+00:00,-1.075234,101.701656,353.973855,-280.592531,180,HHE
CRA,2023-06-28 10:43:00+00:00,18.100083,99.509394,319.553613,-273.154342,180,HHE
CRA,2023-06-28 10:44:00+00:00,-6.876385,97.269335,319.227327,-330.533343,180,HHE
CRA,2023-06-28 10:45:00+00:00,-5.926657,98.099301,232.046457,-353.575861,180,HHE
CRA,2023-06-28 10:46:00+00:00,-4.81414,95.339846,245.738313,-311.215023,180,HHE
CRA,2023-06-28 10:47:00+00:00,-2.157642,102.515773,220.852808,-364.531261,180,HHE
CRA,2023-06-28 10:48:00+00:00,-2.899002,79.390963,223.34261,-248.496982,180,HHE
CRA,2023-06-28 10:49:00+00:00,3.451253,89.388332,288.081186,-288.903584,180,HHE
CRA,2023-06-28 10:50:00+00:00,2.769541,76.978695,243.816249,-249.513689,180,HHE
CRA,2023-06-28 10:51:00+00:00,-5.699846,90.528342,217.140415,-206.848222,180,HHE
CRA,2023-06-28 10:52:00+00:00,1.582075,93.644917,325.167136,-244.744565,180,HHE
CRA,2023-06-28 10:53:00+00:00,-3.042529,98.628471,322.516445,-306.400106,180,HHE
CRA,2023-06-28 10:54:00+00:00,-3.372347,84.333077,278.525403,-242.679705,180,HHE
CRA,2023-06-28 10:55:00+00:00,0.937698,88.17312,239.686591,-240.633127,180,HHE
CRA,2023-06-28 10:56:00+00:00,-4.154085,94.727162,263.964281,-238.299549,180,HHE
CRA,2023-06-28 10:57:00+00:00,8.691659,106.001274,380.964562,-252.397569,180,HHE
CRA,2023-06-28 10:58:00+00:00,2.704987,97.966478,338.855544,-254.162171,180,HHE
CRA,2023-06-28 10:59:00+00:00,-3.548963,79.472671,194.581504,-239.161193,180,HHE
CRA,2023-06-28 11:00:00+00:00,0.605756,91.79135,309.016229,-239.071529,180,HHE
CRA,2023-06-28 11:01:00+00:00,3.068936,81.406258,254.074965,-289.279652,180,HHE
CRA,2023-06-28 11:02:00+00:00,7.347702,91.271906,313.325868,-271.742228,180,HHE
CRA,2023-06-28 11:03:00+00:00,3.29739,101.896508,320.8636,-253.443576,180,HHE
CRA,2023-06-28 11:04:00+00:00,-4.394921,82.351364,262.52124,-243.661909,180,HHE
CRA,2023-06-28 11:05:00+00:00,-0.359175,92.613031,291.592029,-304.555233,180,HHE
CRA,2023-06-28 11:06:00+00:00,-5.596542,109.375032,365.299994,-278.151293,180,HHE
CRA,2023-06-28 11:07:00+00:00,-1.825572,101.925388,259.771195,-301.845518,180,HHE
CRA,2023-06-28 11:08:00+00:00,-4.252325,97.970503,269.023648,-229.994363,180,HHE
CRA,2023-06-28 11:09:00+00:00,-13.468743,90.420083,308.757792,-387.843522,180,HHE
CRA,2023-06-28 11:10:00+00:00,-2.81964,90.235466,211.093661,-243.740234,180,HHE
CRA,2023-06-28 11:11:00+00:00,-15.152812,95.133271,238.433658,-317.103202,180,HHE
CRA,2023-06-28 11:12:00+00:00,-9.603255,90.24386,294.237134,-241.161768,180,HHE
CRA,2023-06-28 11:13:00+00:00,0.141073,90.258796,207.071723,-309.422517,180,HHE
CRA,2023-06-28 11:14:00+00:00,11.113896,85.340362,238.27379,-210.72937,180,HHE
CRA,2023-06-28 11:15:00+00:00,9.269485,94.672603,253.718713,-321.086797,180,HHE
CRA,2023-06-28 11:16:00+00:00,13.14027,87.834112,302.035155,-248.191511,180,HHE
CRA,2023-06-28 11:17:00+00:00,-8.650616,80.672695,213.792287,-217.912092,180,HHE
CRA,2023-06-28 11:18:00+00:00,-4.752532,84.896681,265.899813,-266.183808,180,HHE
CRA,2023-06-28 11:19:00+00:00,-6.884434,88.044046,190.485795,-274.611078,180,HHE
CRA,2023-06-28 11:20:00+00:00,1.626555,92.188617,234.630862,-258.169545,180,HHE
CRA,2023-06-28 11:21:00+00:00,-4.532681,82.732133,220.563257,-223.410784,180,HHE
CRA,2023-06-28 11:22:00+00:00,-2.564929,75.204562,243.467098,-177.358298,180,HHE
CRA,2023-06-28 11:23:00+00:00,12.64907,109.38347,428.589725,-318.300676,180,HHE
CRA,2023-06-28 11:24:00+00:00,-15.548886,85.086768,182.116947,-249.07037,180,HHE
CRA,2023-06-28 11:25:00+00:00,-14.168864,91.176711,235.831055,-268.00002,180,HHE
CRA,2023-06-28 11:26:00+00:00,-7.959707,92.787835,292.889651,-250.351303,180,HHE
CRA,2023-06-28 11:27:00+00:00,1.870382,87.897598,261.030399,-217.671181,180,HHE
CRA,2023-06-28 11:28:00+00:00,3.583031,82.698505,241.204437,-210.520692,180,HHE
CRA,2023-06-28 11:29:00+00:00,7.161579,86.872432,229.412498,-240.358757,180,HHE
CRA,2023-06-28 11:30:00+00:00,1.964353,86.487201,368.433848,-195.515861,180,HHE
CRA,2023-06-28 11:31:00+00:00,10.935921,101.240921,304.475126,-246.002492,180,HHE
CRA,2023-06-28 11:32:00+00:00,-3.491266,86.531895,242.221101,-265.06654,180,HHE
CRA,2023-06-28 11:33:00+00:00,5.479628,89.463623,334.509544,-219.180248,180,HHE
CRA,2023-06-28 11:34:00+00:00,11.393277,81.966245,266.931761,-218.632125,180,HHE
CRA,2023-06-28 11:35:00+00:00,-12.55174,92.767734,226.521022,-466.253791,180,HHE
CRA,2023-06-28 11:36:00+00:00,14.303089,105.312699,339.850896,-287.714007,180,HHE
CRA,2023-06-28 11:37:00+00:00,13.513888,100.148259,301.322887,-336.348459,180,HHE
CRA,2023-06-28 11:38:00+00:00,-8.470959,93.363336,346.294728,-339.255644,180,HHE
CRA,2023-06-28 11:39:00+00:00,10.252357,89.216743,251.765658,-404.316632,180,HHE
CRA,2023-06-28 11:40:00+00:00,-2.636151,111.036928,330.510915,-345.253451,180,HHE
CRA,2023-06-28 11:41:00+00:00,6.372567,93.64947,258.58079,-265.070407,180,HHE
CRA,2023-06-28 11:42:00+00:00,8.806396,82.225313,248.917381,-197.504182,180,HHE
CRA,2023-06-28 11:43:00+00:00,3.153417,86.353498,258.230709,-185.97171,180,HHE
CRA,2023-06-28 11:44:00+00:00,1.863513,101.469521,277.681562,-392.145086,180,HHE
CRA,2023-06-28 11:45:00+00:00,-8.250496,89.217322,222.111863,-284.068716,180,HHE
CRA,2023-06-28 11:46:00+00:00,-11.07627,85.608237,270.315523,-278.049266,180,HHE
CRA,2023-06-28 11:47:00+00:00,9.896246,83.413697,288.121466,-219.2581,180,HHE
CRA,2023-06-28 11:48:00+00:00,11.08213,92.352566,357.555136,-332.07252,180,HHE
CRA,2023-06-28 11:49:00+00:00,-7.649085,90.258396,225.872462,-279.827254,180,HHE
CRA,2023-06-28 11:50:00+00:00,-20.253037,92.862782,280.635779,-271.575498,180,HHE
CRA,2023-06-28 11:51:00+00:00,-15.286978,91.041333,252.415482,-284.230334,180,HHE
CRA,2023-06-28 11:52:00+00:00,-1.351843,92.306801,308.968315,-227.03906,180,HHE
CRA,2023-06-28 11:53:00+00:00,-4.817715,87.782153,257.257531,-272.764988,180,HHE
CRA,2023-06-28 11:54:00+00:00,-5.389502,88.149231,261.489535,-203.125475,180,HHE
CRA,2023-06-28 11:55:00+00:00,-1.821751,91.475844,249.469373,-254.263758,180,HHE
CRA,2023-06-28 11:56:00+00:00,0.106024,107.046442,476.669093,-341.184929,180,HHE
CRA,2023-06-28 11:57:00+00:00,-3.195536,93.021106,294.1811,-289.272343,180,HHE
CRA,2023-06-28 11:58:00+00:00,10.871983,94.980629,300.020747,-293.038666,180,HHE
CRA,2023-06-28 11:59:00+00:00,-2.544405,85.522642,264.879587,-269.819318,180,HHE
CRA,2023-06-28 12:00:00+00:00,0.76638,98.789465,294.235027,-236.166265,180,HHE
CRA,2023-06-28 12:01:00+00:00,0.813076,86.799827,247.424625,-300.929391,180,HHE
CRA,2023-06-28 12:02:00+00:00,-5.512104,79.21422,220.207757,-217.414144,180,HHE
CRA,2023-06-28 12:03:00+00:00,-2.403061,101.03239,295.935098,-256.616041,180,HHE
CRA,2023-06-28 12:04:00+00:00,-5.338111,86.873991,266.060027,-321.156371,180,HHE
CRA,2023-06-28 12:05:00+00:00,6.627291,102.002987,338.769678,-293.100717,180,HHE
CRA,2023-06-28 12:06:00+00:00,0.41959,106.197484,300.788793,-466.479564,180,HHE
CRA,2023-06-28 12:07:00+00:00,13.920841,84.233754,269.759465,-233.534615,180,HHE
CRA,2023-06-28 12:08:00+00:00,-0.035381,92.6409,263.424185,-294.201504,180,HHE
CRA,2023-06-28 12:09:00+00:00,-5.764119,98.396288,390.669137,-285.507529,180,HHE
CRA,2023-06-28 12:10:00+00:00,-8.012921,93.096817,303.145809,-268.703385,180,HHE
CRA,2023-06-28 12:11:00+00:00,4.260685,93.521551,232.433952,-295.438232,180,HHE
CRA,2023-06-28 12:12:00+00:00,13.974385,98.124365,336.197646,-282.847649,180,HHE
CRA,2023-06-28 12:13:00+00:00,2.929933,94.202858,340.435597,-287.049105,180,HHE
CRA,2023-06-28 12:14:00+00:00,1.401876,87.502821,295.75738,-234.637261,180,HHE
