station,time_min,amplitude_mean,amplitude_std,amplitude_max,amplitude_min,amplitude_count,channel
BLE,2019-10-22 01:00:00+00:00,51.332132,726.924953,1548.539641,-1981.259298,60,EHZ
BLE,2019-10-22 01:01:00+00:00,-12.874061,622.250931,1381.123134,-1207.669934,60,EHZ
BLE,2019-10-22 01:02:00+00:00,85.06016,851.240373,1790.196089,-2082.673412,60,EHZ
BLE,2019-10-22 01:03:00+00:00,-122.434797,731.577263,1188.906866,-2393.20943,60,EHZ
BLE,2019-10-22 01:04:00+00:00,31.008811,782.128046,1630.969686,-1865.63059,60,EHZ
BLE,2019-10-22 01:05:00+00:00,-57.948376,664.48419,1551.498573,-1521.790247,60,EHZ
BLE,2019-10-22 01:06:00+00:00,16.94886,676.260181,1226.511352,-2564.844383,60,EHZ
BLE,2019-10-22 01:07:00+00:00,59.592841,719.541582,1818.508436,-1515.298301,60,EHZ
BLE,2019-10-22 01:08:00+00:00,12.648668,643.387495,1625.272596,-1385.688737,60,EHZ
BLE,2019-10-22 01:09:00+00:00,-0.674717,826.929838,1680.658257,-1844.041654,60,EHZ
BLE,2019-10-22 01:10:00+00:00,16.563668,722.295229,2264.793486,-1565.589871,60,EHZ
BLE,2019-10-22 01:11:00+00:00,119.923431,703.859192,1783.974531,-1467.30427,60,EHZ
BLE,2019-10-22 01:12:00+00:00,-9.932975,621.583975,1716.085623,-1262.730749,60,EHZ
BLE,2019-10-22 01:13:00+00:00,109.7907,812.476953,2892.836316,-1420.184233,60,EHZ
BLE,2019-10-22 01:14:00+00:00,41.893721,668.509981,1368.901348,-1509.005163,60,EHZ
BLE,2019-10-22 01:15:00+00:00,223.864925,767.015519,2080.316286,-1448.133346,60,EHZ
BLE,2019-10-22 01:16:00+00:00,-93.127385,699.47888,1224.01134,-1921.600051,60,EHZ
BLE,2019-10-22 01:17:00+00:00,157.440794,916.714105,2001.763678,-2497.88021,60,EHZ
BLE,2019-10-22 01:18:00+00:00,-236.661875,775.780369,1758.640656,-2202.911088,60,EHZ
BLE,2019-10-22 01:19:00+00:00,-0.123842,641.299252,1360.125224,-1481.678949,60,EHZ
BLE,2019-10-22 01:20:00+00:00,-19.880144,714.675897,2241.723135,-1304.485286,60,EHZ
BLE,2019-10-22 01:21:00+00:00,167.645834,748.996852,1752.209416,-1713.347414,60,EHZ
BLE,2019-10-22 01:22:00+00:00,57.533982,825.978867,2110.298108,-1752.017759,60,EHZ
BLE,2019-10-22 01:23:00+00:00,-44.603775,660.334313,1395.866068,-1385.202393,60,EHZ
BLE,2019-10-22 01:24:00+00:00,233.196611,898.181356,3091.917983,-1715.199045,60,EHZ
BLE,2019-10-22 01:25:00+00:00,4.169369,878.817486,1839.168732,-1922.308499,60,EHZ
BLE,2019-10-22 01:26:00+00:00,26.524614,807.319549,1842.340589,-2007.555127,60,EHZ
BLE,2019-10-22 01:27:00+00:00,10.336376,848.622818,2109.91456,-1746.72738,60,EHZ
BLE,2019-10-22 01:28:00+00:00,121.624242,788.603488,2301.159256,-1235.61286,60,EHZ
BLE,2019-10-22 01:29:00+00:00,-150.866913,761.220253,1011.682267,-2137.671398,60,EHZ
BLE,2019-10-22 01:30:00+00:00,133.336908,817.333855,2168.858881,-1505.104312,60,EHZ
BLE,2019-10-22 01:31:00+00:00,-145.189703,722.318809,1347.631897,-2235.430068,60,EHZ
BLE,2019-10-22 01:32:00+00:00,2.163385,755.580771,1458.302237,-1467.30515,60,EHZ
BLE,2019-10-22 01:33:00+00:00,-119.153417,615.099348,1532.440051,-1294.23784,60,EHZ
BLE,2019-10-22 01:34:00+00:00,-82.661283,859.023266,2442.259716,-2056.515091,60,EHZ
