station,time_min,amplitude_mean,amplitude_std,amplitude_max,amplitude_min,amplitude_count,channel
CSS,2023-06-29 02:10:00+00:00,-43.574665,288.866569,861.892685,-775.450047,180,HHE
CSS,2023-06-29 02:11:00+00:00,-44.627468,290.234258,838.281959,-769.93863,180,HHE
CSS,2023-06-29 02:12:00+00:00,-9.476848,284.66014,957.11375,-722.45706,180,HHE
CSS,2023-06-29 02:13:00+00:00,20.759852,244.597625,767.603039,-637.866653,180,HHE
CSS,2023-06-29 02:14:00+00:00,-43.850936,275.413745,695.195451,-800.74194,180,HHE
CSS,2023-06-29 02:15:00+00:00,-4.854688,251.699499,639.226119,-755.718846,180,HHE
CSS,2023-06-29 02:16:00+00:00,5.784975,243.545996,634.546405,-1011.525072,180,HHE
CSS,2023-06-29 02:17:00+00:00,13.399147,264.429482,677.579474,-810.140384,180,HHE
CSS,2023-06-29 02:18:00+00:00,-29.28964,281.917275,636.205745,-790.795478,180,HHE
CSS,2023-06-29 02:19:00+00:00,-23.430093,271.409368,759.537035,-772.859364,180,HHE
CSS,2023-06-29 02:20:00+00:00,39.542702,268.618065,783.812287,-601.366799,180,HHE
CSS,2023-06-29 02:21:00+00:00,56.305044,247.883734,716.646038,-720.472424,180,HHE
CSS,2023-06-29 02:22:00+00:00,-40.631669,296.743102,771.378812,-1130.965745,180,HHE
CSS,2023-06-29 02:23:00+00:00,9.013085,256.591948,667.105043,-705.855094,180,HHE
CSS,2023-06-29 02:24:00+00:00,11.738387,243.298171,720.670952,-650.064416,180,HHE
CSS,2023-06-29 02:25:00+00:00,18.941416,284.962135,792.84682,-725.892743,180,HHE
CSS,2023-06-29 02:26:00+00:00,18.752234,243.973214,739.787706,-702.219019,180,HHE
CSS,2023-06-29 02:27:00+00:00,35.073912,267.179355,679.166469,-650.754476,180,HHE
CSS,2023-06-29 02:28:00+00:00,-6.565542,276.196922,903.217336,-984.332203,180,HHE
CSS,2023-06-29 02:29:00+00:00,-20.044983,300.210283,957.209057,-703.013549,180,HHE
CSS,2023-06-29 02:30:00+00:00,-11.289036,276.995487,806.896549,-907.408376,180,HHE
CSS,2023-06-29 02:31:00+00:00,40.026543,305.383876,989.131776,-873.588231,180,HHE
CSS,2023-06-29 02:32:00+00:00,-17.782149,274.988851,715.037182,-777.660712,180,HHE
CSS,2023-06-29 02:33:00+00:00,52.577952,273.612946,665.362421,-779.364722,180,HHE
CSS,2023-06-29 02:34:00+00:00,-4.333036,280.600871,678.786562,-733.336514,180,HHE
CSS,2023-06-29 02:35:00+00:00,-40.953119,299.426444,855.913949,-1105.700015,180,HHE
CSS,2023-06-29 02:36:00+00:00,19.09451,285.598953,658.581569,-835.308118,180,HHE
CSS,2023-06-29 02:37:00+00:00,-8.284944,337.740905,1001.388975,-833.955158,180,HHE
